run,task,arm,step,system,task_text,url,menu_size,s1_operation,s1_op_conf,s1_target,s1_target_conf,alternatives,goal_done,stuck,needs_reasoning,destructive,arbiter_reason,s1_proposed,executed,executed_target,url_after,result_error,next_reason,verify_band,verify_complete,verify_unmet_max,run_passed,auto_label,label,note,label_a,reason_a,label_b,reason_b,model_label
q8-q9e-live-dev-20260922-162350,lw-pride-author,dual,2,s1,"Using Wikipedia, find who wrote the novel Pride and Prejudice.",https://en.wikipedia.org/wiki/Main_Page,166,enter,0.79,Search Wikipedia,1.0,Search Wikipedia (1.00),0.03,0.12,0.25,0.04,"act: operation 0.79, target 1.0","[{""name"": ""click"", ""params"": {""index"": 4132}}, {""name"": ""send_keys"", ""params"": {""keys"": ""Enter""}}]","click,send_keys",Search Wikipedia,https://en.wikipedia.org/wiki/Main_Page,,done without an answer on an answer task; not verified,,,,True,right,,,right,Search box already holds 'Pride and Prejudice'; submitting with enter is the correct next step.,right,"Search box already holds 'Pride and Prejudice'; pressing enter submits the search, the correct next step.",right
q8-q9e-live-dev-20260922-162350,lw-pride-author,dual,3,s2,"Using Wikipedia, find who wrote the novel Pride and Prejudice.",https://en.wikipedia.org/wiki/Main_Page,146,done,0.98,,,,0.89,0.81,0.79,0.04,done without an answer on an answer task; not verified,[],done,,https://en.wikipedia.org/wiki/Pride_and_Prejudice,,,accept,0.84,0.09,True,unknown,,,right,Menu shows the Pride and Prejudice article with 'Author Jane Austen' infobox row; task is complete.,right,Menu shows the Pride and Prejudice article with 'Author Jane Austen' row; task is complete here.,right
q8-q9e-live-dev-20260922-162350,lw-pydocs-keyerror,dual,1,s2,"In the Python 3 documentation, find the name of the exception raised when a dictionary key is not found.",https://docs.python.org/3/,93,click,0.44,Quick search,0.39,Quick search (0.41); Built-ins reference (0.28); Search page (0.22); Library reference (0.03); index (0.02),0.02,0.06,0.34,0.03,operation_confidence: operation confidence 0.44 < 0.55,[],navigate,,https://docs.python.org/3/,,done without an answer on an answer task; not verified,,,,True,unknown,,,right,Focusing Quick search to search for the exception is a reasonable route; no direct KeyError link on the home page.,right,"Focusing Quick search to look up the exception is a reasonable path; Built-ins reference equally good, no direct link on page.",right
q8-q9e-live-dev-20260922-162350,lw-pydocs-keyerror,dual,2,s2,"In the Python 3 documentation, find the name of the exception raised when a dictionary key is not found.",https://docs.python.org/3/,109,done,0.73,,,,0.54,0.08,0.8,0.02,done without an answer on an answer task; not verified,[],,,https://docs.python.org/3/builtins/exceptions.html,"1 validation error for AgentOutput
  Invalid JSON: expected value at line 1 colu",done without an answer on an answer task; not verified,,,,True,unknown,,,wrong,Built-in Exceptions page reached but KeyError definition not on screen; clicking the KeyError link (on menu) should precede done.,right,Menu is the Built-in Exceptions page with a KeyError link present; task plausibly complete on this page.,disagree
q8-q9e-live-dev-20260922-162350,lw-pydocs-keyerror,dual,3,s2,"In the Python 3 documentation, find the name of the exception raised when a dictionary key is not found.",https://docs.python.org/3/builtins/exceptions.html,109,done,0.78,,,,0.58,0.08,0.83,0.02,done without an answer on an answer task; not verified,[],search_page,,https://docs.python.org/3/builtins/exceptions.html,,needs_reasoning,,,,True,unknown,,,wrong,"KeyError definition not on screen; KeyError link available on the menu, so done is premature.",right,"Built-in Exceptions page with KeyError listed; answer is on this page, done is plausible.",disagree
q8-q9e-live-dev-20260922-162350,lw-pydocs-keyerror,dual,4,s2,"In the Python 3 documentation, find the name of the exception raised when a dictionary key is not found.",https://docs.python.org/3/builtins/exceptions.html,109,click,0.4,KeyError,0.83,KeyError (0.84); Concrete exceptions (0.12); KeyError (0.02); Built-in Exceptions (0.01); Quick search (0.01),0.21,0.11,0.72,0.03,needs_reasoning: needs_reasoning 0.72 >= 0.6,[],,,https://docs.python.org/3/builtins/exceptions.html,Model output was truncated at max_completion_tokens=4096; the structured output ,done without an answer on an answer task; not verified,,,,True,unknown,,,right,Clicking the KeyError anchor on the Built-in Exceptions page jumps to the definition that answers the task.,right,"Clicking the KeyError link opens its entry on the exceptions page, confirming the answer; Concrete exceptions equally good.",right
q8-q9e-live-dev-20260922-162350,lw-pydocs-keyerror,dual,5,s2,"In the Python 3 documentation, find the name of the exception raised when a dictionary key is not found.",https://docs.python.org/3/builtins/exceptions.html,109,done,0.41,,,,0.2,0.11,0.7,0.03,done without an answer on an answer task; not verified,[],extract,,https://docs.python.org/3/builtins/exceptions.html,,needs_reasoning,,,,True,unknown,,,wrong,Same menu: KeyError definition still not on screen and the KeyError link is available; done is premature.,right,"Built-in Exceptions page with KeyError listed; answer is on this page, done is plausible.",disagree
q8-q9e-live-dev-20260922-162350,lw-pydocs-keyerror,dual,6,s2,"In the Python 3 documentation, find the name of the exception raised when a dictionary key is not found.",https://docs.python.org/3/builtins/exceptions.html,109,click,0.46,KeyError,0.79,KeyError (0.81); Concrete exceptions (0.16); KeyError (0.01); Quick search (0.01); « (0.00),0.13,0.8,0.77,0.02,needs_reasoning: needs_reasoning 0.77 >= 0.6,[],wait,,https://docs.python.org/3/builtins/exceptions.html,,done without an answer on an answer task; not verified,reject,0.36,0.72,True,unknown,,,right,Clicking the KeyError anchor is the control that reaches the answer on this page.,right,"Clicking the KeyError link opens its entry on the exceptions page, confirming the answer.",right
q8-q9e-live-dev-20260922-162350,lw-pydocs-keyerror,dual,7,s2,"In the Python 3 documentation, find the name of the exception raised when a dictionary key is not found.",https://docs.python.org/3/builtins/exceptions.html,109,done,0.5,,,,0.13,0.69,0.82,0.03,done without an answer on an answer task; not verified,[],,,https://docs.python.org/3/builtins/exceptions.html,Model output was truncated at max_completion_tokens=4096; the structured output ,done without an answer on an answer task; not verified,,,,True,unknown,,,wrong,Same menu: KeyError definition not on screen; clicking the KeyError link is the better next action.,right,"Built-in Exceptions page with KeyError listed; answer is on this page, done is plausible.",disagree
q8-q9e-live-dev-20260922-162350,lw-pydocs-keyerror,dual,8,s2,"In the Python 3 documentation, find the name of the exception raised when a dictionary key is not found.",https://docs.python.org/3/builtins/exceptions.html,109,done,0.45,,,,0.12,0.72,0.82,0.03,done without an answer on an answer task; not verified,[],wait,,https://docs.python.org/3/builtins/exceptions.html,,done without an answer on an answer task; not verified,verify,0.39,0.64,True,unknown,,,wrong,Same menu: KeyError definition not on screen; clicking the KeyError link is the better next action.,right,"Built-in Exceptions page with KeyError listed; answer is on this page, done is plausible.",disagree
q8-q9e-live-dev-20260922-162350,lw-pydocs-keyerror,dual,9,s2,"In the Python 3 documentation, find the name of the exception raised when a dictionary key is not found.",https://docs.python.org/3/builtins/exceptions.html,109,done,0.57,,,,0.14,0.71,0.82,0.03,done without an answer on an answer task; not verified,[],done,,https://docs.python.org/3/builtins/exceptions.html,,,verify,0.55,0.59,True,unknown,,,wrong,Same menu: KeyError definition not on screen; clicking the KeyError link is the better next action.,right,"Built-in Exceptions page with KeyError listed; answer is on this page, done is plausible.",disagree
q8-q9e-live-dev-20260922-162350,lw-pydocs-lru-cache,dual,1,s2,"In the Python 3 documentation, find which standard-library module provides the lru_cache decorator.",https://docs.python.org/3/,93,click,0.68,Library reference,0.43,Library reference (0.45); Quick search (0.21); Search page (0.14); modules (0.11); Global module index (0.08),0.02,0.06,0.32,0.03,target_confidence: target confidence 0.43 < 0.45,[],,,https://docs.python.org/3/,"1 validation error for AgentOutput
  Invalid JSON: expected ident at line 1 colu",act,,,,True,unknown,,,right,Library reference is where functools lives; a reasonable route from the docs home page.,right,Library reference is where functools lives; a good first step from the docs home page.,right
q8-q9e-live-dev-20260922-162350,lw-pydocs-lru-cache,dual,2,s1,"In the Python 3 documentation, find which standard-library module provides the lru_cache decorator.",https://docs.python.org/3/,93,click,0.69,Library reference,0.48,Library reference (0.50); Quick search (0.20); Search page (0.14); modules (0.10); Global module index (0.05),0.02,0.06,0.3,0.03,"act: operation 0.69, target 0.48","[{""name"": ""click"", ""params"": {""index"": 544}}]",click,Library reference,https://docs.python.org/3/,,act,,,,True,right,,,right,Same menu; Library reference remains a reasonable route to the functools module page.,right,Same home-page menu; Library reference is still the right route to the module list.,right
q8-q9e-live-dev-20260922-162350,lw-pydocs-lru-cache,dual,3,s1,"In the Python 3 documentation, find which standard-library module provides the lru_cache decorator.",https://docs.python.org/3/,173,click,0.65,functools — Higher-order functions and operations on callable objects,0.76,functools — Higher-order functions and o (0.77); Quick search (0.13); div (0.05); modules (0.03); « (0.01),0.06,0.08,0.48,0.03,"act: operation 0.65, target 0.76","[{""name"": ""click"", ""params"": {""index"": 3115}}]",click,functools — Higher-order functions and operations on callable objects,https://docs.python.org/3/library/index.html,,done without an answer on an answer task; not verified,,,,True,right,,,right,"On the library index, opening the functools link is exactly the module that provides lru_cache.",right,"Library index shown; functools is the module that provides lru_cache, so opening it advances the task.",right
q8-q9e-live-dev-20260922-162350,lw-pydocs-lru-cache,dual,4,s2,"In the Python 3 documentation, find which standard-library module provides the lru_cache decorator.",https://docs.python.org/3/library/index.html,88,done,0.91,,,,0.69,0.06,0.83,0.03,done without an answer on an answer task; not verified,[],wait,,https://docs.python.org/3/library/functools.html,,done without an answer on an answer task; not verified,verify,0.75,0.36,True,unknown,,,right,"Menu shows the functools page with @lru_cache links; the module is identified, task complete.",right,"Menu shows the functools page with @lru_cache links; the module name is found, done is plausible.",right
q8-q9e-live-dev-20260922-162350,lw-pydocs-lru-cache,dual,5,s2,"In the Python 3 documentation, find which standard-library module provides the lru_cache decorator.",https://docs.python.org/3/library/functools.html,88,done,0.97,,,,0.79,0.06,0.78,0.03,done without an answer on an answer task; not verified,[],done,,https://docs.python.org/3/library/functools.html,,,accept,0.87,0.22,True,unknown,,,right,Same functools page with @lru_cache visible; done is plausible.,right,functools page with @lru_cache visible; task complete on this page.,right
q8-q9e-live-dev-20260922-162350,lw-pydocs-pathlib,dual,1,s1,"In the Python 3 documentation, open the page for the pathlib module.",https://docs.python.org/3/,93,click,0.8,modules,0.32,Library reference (0.34); modules (0.27); Quick search (0.19); Global module index (0.12); Search page (0.06),0.02,0.06,0.16,0.03,retry_alternate: retry_alternate: target confidence 0.32 < 0.45; alternate 368 p=0.27 within 0.15 of chosen p=0.34,"[{""name"": ""click"", ""params"": {""index"": 368}}]",click,modules,https://docs.python.org/3/,,operation_confidence,,,,True,right,,,right,Module index (modules link) lists pathlib; equally good as Library reference or search.,right,"The modules index lists pathlib; a reasonable route from the home page, as good as Library reference.",right
q8-q9e-live-dev-20260922-162350,lw-pydocs-pathlib,dual,2,s2,"In the Python 3 documentation, open the page for the pathlib module.",https://docs.python.org/3/,445,type,0.4,Quick search,1.0,Quick search (1.00); Python version (0.00); Language (0.00); Theme (0.00),0.02,0.07,0.33,0.03,operation_confidence: operation confidence 0.40 < 0.55,[],navigate,,https://docs.python.org/3/py-modindex.html,,verification accept,,,,True,unknown,,,right,No pathlib link in the visible module-index menu; typing the module name into Quick search is a reasonable next step.,right,"pathlib link not in menu; searching Quick search is a fair route, on par with the 'p' index link.",right
q8-q9e-live-dev-20260922-162350,lw-pydocs-pathlib,dual,3,s1,"In the Python 3 documentation, open the page for the pathlib module.",https://docs.python.org/3/py-modindex.html,107,done,0.99,,,,0.97,0.07,0.29,0.03,"verification accept: complete p=0.92, max unmet p=0.11","[{""name"": ""done"", ""params"": {""text"": ""Task complete."", ""success"": true}}]",done,,https://docs.python.org/3/library/pathlib.html,,,accept,0.92,0.11,True,right,,,right,"Menu shows the pathlib module page content and heading; task is to open that page, so done is plausible.",right,"Menu is the pathlib module page (heading, section links); task plausibly complete here.",right
q8-q9e-live-dev-20260922-162350,lw-pypi-browser-use,dual,1,s1,"On PyPI, open the project page for the package ""browser-use"".",https://pypi.org/,57,type,0.73,Search PyPI,1.0,Search PyPI (1.00),0.02,0.05,0.12,0.03,"act: operation 0.73, target 1.0","[{""name"": ""input"", ""params"": {""index"": 7, ""text"": ""browser-use"", ""clear"": true}}]",input,Search PyPI,https://pypi.org/,,act,,,,True,right,,,right,PyPI home has no direct browser-use link; typing the package name into Search PyPI advances the task.,right,No browser-use link on the page; typing the package name into Search PyPI advances the task.,right
q8-q9e-live-dev-20260922-162350,lw-pypi-browser-use,dual,2,s1,"On PyPI, open the project page for the package ""browser-use"".",https://pypi.org/,57,enter,0.95,Search PyPI,1.0,Search PyPI (1.00),0.02,0.09,0.14,0.03,"act: operation 0.95, target 1.0","[{""name"": ""click"", ""params"": {""index"": 7}}, {""name"": ""send_keys"", ""params"": {""keys"": ""Enter""}}]","click,send_keys",Search PyPI,https://pypi.org/,,stuck,,,,True,wrong,,,right,Search box already holds browser-use; submitting with enter is the correct next action.,right,Search box already holds browser-use; submitting it is the next step.,right
q8-q9e-live-dev-20260922-162350,lw-pypi-browser-use,dual,3,s2,"On PyPI, open the project page for the package ""browser-use"".",https://pypi.org/,0,scroll_page,0.5,,,,0.02,0.89,0.34,0.02,stuck: stuck 0.89 >= 0.85 at step 3,[],navigate,,https://pypi.org/search/?q=browser-use,,verification accept,,,,True,unknown,,,unclear,"Menu is empty; no control listed, so the right action is not decidable from the menu.",unclear,"Menu is empty; no control to judge against, right action not decidable.",unclear
q8-q9e-live-dev-20260922-162350,lw-pypi-browser-use,dual,4,s1,"On PyPI, open the project page for the package ""browser-use"".",https://pypi.org/search/?q=browser-use,68,done,1.0,,,,0.94,0.74,0.24,0.05,"verification accept: complete p=0.88, max unmet p=0.21","[{""name"": ""done"", ""params"": {""text"": ""Task complete."", ""success"": true}}]",done,,https://pypi.org/project/browser-use/,,,accept,0.88,0.21,True,right,,,right,"Menu shows the browser-use 0.13.10 project page (tabs, project links, maintainer); task complete, done is plausible.",right,"Menu shows the browser-use project page (pip instructions, repository, maintainer); task plausibly complete.",right
